Order ID,Order Date,Customer ID,Region,Category,Product Name,Quantity,Unit Price,Amount
ORD-01655,2025-03-19,C0093,Fukuoka,Office Supplies,Copy Paper,9,11472,129060
ORD-01656,2025-03-18,C0054,Nagoya,Furniture,Bookshelf,5,11915,74468
ORD-01657,2025-09-13,C0002,Osaka,Furniture,Office Chair,2,26349,52698
ORD-01658,2025-12-02,C0229,Fukuoka,Office Supplies,File Folder,3,13299,49871
ORD-01659,2025-02-04,C0047,Nagoya,Electronics,Webcam,5,5240,26200
ORD-01660,2025-03-07,C0254,Fukuoka,Office Supplies,Copy Paper,6,10963,82222
ORD-01661,2025-09-04,C0126,Fukuoka,Software,Design Tool,6,5029,30174
ORD-01662,2025-08-03,C0253,Sapporo,Books,Programming Book,9,17990,137623
ORD-01663,2025-10-02,C0216,Sapporo,Office Supplies,Copy Paper,2,19537,39074
ORD-01664,2025-10-23,C0002,Osaka,Office Supplies,Notebook,4,12352,49408
ORD-01665,2025-01-09,C0057,Tokyo,Furniture,Bookshelf,8,4877,39016
ORD-01666,2025-06-28,C0074,Sapporo,Furniture,Desk,5,15586,77930
ORD-01667,2025-08-04,C0071,Tokyo,Office Supplies,Pen Set,4,2330,7922
ORD-01668,2025-12-23,C0218,Nagoya,Office Supplies,Copy Paper,1,23310,29137
ORD-01669,2025-01-28,C0081,Tokyo,Electronics,Keyboard,8,27941,223528
ORD-01670,2025-03-17,C0040,Tokyo,Furniture,Desk,2,8529,21322
ORD-01671,2025-10-19,C0072,Sapporo,Software,Security Tool,3,15893,47679
ORD-01672,2025-12-24,C0173,Fukuoka,Furniture,Office Chair,7,24176,211540
ORD-01673,2025-11-27,C0031,Tokyo,Electronics,Monitor,2,5608,14020
ORD-01674,2025-11-06,C0217,Fukuoka,Office Supplies,Pen Set,1,13488,16860
ORD-01675,2025-10-11,C0117,Fukuoka,Furniture,Bookshelf,9,10528,94752
ORD-01676,2025-03-22,C0065,Osaka,Furniture,Desk,9,12871,144798
ORD-01677,2025-07-25,C0095,Sapporo,Books,Business Book,4,13354,45403
ORD-01678,2025-11-06,C0208,Fukuoka,Electronics,Webcam,8,10762,107620
ORD-01679,2025-03-26,C0139,Tokyo,Electronics,Monitor,7,6880,60200
ORD-01680,2025-02-23,C0172,Tokyo,Electronics,Monitor,10,26019,260190
ORD-01681,2025-05-03,C0034,Osaka,Furniture,Desk,9,3988,35892
ORD-01682,2025-11-02,C0104,Tokyo,Electronics,Monitor,4,18577,92885
ORD-01683,2025-05-04,C0023,Sapporo,Furniture,Desk,10,19007,190070
ORD-01684,2025-09-05,C0159,Tokyo,Electronics,Keyboard,6,3554,21324
ORD-01685,2025-07-02,C0162,Fukuoka,Furniture,Office Chair,9,6885,52670
ORD-01686,2025-07-02,C0258,Tokyo,Office Supplies,Notebook,6,13845,70609
ORD-01687,2025-09-15,C0196,Fukuoka,Office Supplies,Notebook,10,26585,265850
ORD-01688,2025-10-28,C0238,Tokyo,Electronics,Monitor,3,5465,16395
ORD-01689,2025-11-17,C0073,Osaka,Electronics,Mouse,4,26959,134795
ORD-01690,2025-09-14,C0268,Nagoya,Books,Design Book,10,21844,218440
ORD-01691,2025-08-18,C0221,Tokyo,Office Supplies,File Folder,5,12306,52300
ORD-01692,2025-12-31,C0039,Osaka,Software,Security Tool,4,20501,102505
ORD-01693,2025-10-18,C0159,Sapporo,Software,Security Tool,1,5173,5173
ORD-01694,2025-02-14,C0087,Nagoya,Software,Security Tool,8,10779,86232
ORD-01695,2025-03-24,C0181,Tokyo,Electronics,Monitor,10,12405,155062
ORD-01696,2025-02-06,C0132,Fukuoka,Office Supplies,Copy Paper,5,16007,80035
ORD-01697,2025-11-29,C0021,Nagoya,Office Supplies,Notebook,10,16499,206237
ORD-01698,2025-05-27,C0067,Fukuoka,Software,Accounting App,10,22801,228010
ORD-01699,2025-07-07,C0043,Fukuoka,Books,Design Book,6,12744,64994
ORD-01700,2025-09-17,C0030,Osaka,Software,Accounting App,1,20836,20836
ORD-01701,2025-12-25,C0054,Nagoya,Books,Business Book,3,28453,106698
ORD-01702,2025-07-12,C0199,Fukuoka,Office Supplies,Copy Paper,2,7808,13273
ORD-01703,2025-12-09,C0274,Fukuoka,Electronics,Monitor,8,15851,158510
ORD-01704,2025-02-25,C0222,Osaka,Electronics,Mouse,2,13507,27014
ORD-01705,2025-07-25,C0249,Osaka,Furniture,Desk,6,11720,59772
ORD-01706,2025-12-26,C0020,Sapporo,Software,Security Tool,5,15395,96218
ORD-01707,2025-03-21,C0291,Tokyo,Software,Security Tool,4,10991,54955
ORD-01708,2025-11-04,C0221,Fukuoka,Software,Security Tool,6,26372,197790
ORD-01709,2025-04-20,C0217,Nagoya,Electronics,Mouse,1,25358,31697
ORD-01710,2025-05-10,C0141,Fukuoka,Office Supplies,Notebook,3,2769,8307
ORD-01711,2025-02-11,C0215,Sapporo,Furniture,Bookshelf,8,29050,232400
ORD-01712,2025-04-20,C0220,Nagoya,Furniture,Desk,1,3529,4411
ORD-01713,2025-06-02,C0247,Fukuoka,Office Supplies,Pen Set,6,14233,85398
ORD-01714,2025-10-02,C0293,Fukuoka,Office Supplies,Copy Paper,6,23204,139224
ORD-01715,2025-01-06,C0297,Sapporo,Books,Design Book,4,3049,12196
ORD-01716,2025-03-16,C0078,Fukuoka,Furniture,Bookshelf,6,964,7230
ORD-01717,2025-03-17,C0209,Nagoya,Software,Accounting App,2,26452,66130
ORD-01718,2025-09-24,C0231,Sapporo,Electronics,Webcam,3,21284,63852
ORD-01719,2025-02-19,C0280,Osaka,Electronics,Mouse,4,14268,57072
ORD-01720,2025-11-04,C0098,Sapporo,Software,Security Tool,6,7373,55297
ORD-01721,2025-01-08,C0158,Sapporo,Furniture,Office Chair,1,10394,10394
ORD-01722,2025-03-05,C0211,Nagoya,Software,Design Tool,8,14067,140670
ORD-01723,2025-06-30,C0172,Tokyo,Books,Programming Book,9,25570,230130
ORD-01724,2025-04-01,C0284,Sapporo,Software,Accounting App,6,6296,47220
ORD-01725,2025-03-25,C0224,Nagoya,Books,Programming Book,7,9839,86091
ORD-01726,2025-12-26,C0054,Tokyo,Books,Business Book,2,26909,67272
ORD-01727,2025-11-29,C0279,Tokyo,Electronics,Webcam,2,16766,41915
ORD-01728,2025-11-21,C0017,Nagoya,Software,Design Tool,10,26906,336325
ORD-01729,2025-08-04,C0196,Tokyo,Office Supplies,Pen Set,8,18574,126303
ORD-01730,2025-04-11,C0238,Fukuoka,Software,Security Tool,6,26509,198817
ORD-01731,2025-11-27,C0115,Sapporo,Software,Security Tool,6,26131,195982
ORD-01732,2025-05-26,C0213,Osaka,Furniture,Bookshelf,5,10572,52860
ORD-01733,2025-01-03,C0079,Nagoya,Software,Security Tool,1,1360,1360
ORD-01734,2025-09-23,C0293,Fukuoka,Books,Programming Book,6,6084,36504
ORD-01735,2025-05-04,C0202,Tokyo,Books,Programming Book,4,20693,82772
ORD-01736,2025-10-23,C0089,Fukuoka,Software,Security Tool,7,24358,170506
ORD-01737,2025-06-12,C0051,Osaka,Books,Business Book,7,8068,56476
ORD-01738,2025-09-16,C0284,Osaka,Electronics,Webcam,5,27937,139685
ORD-01739,2025-06-15,C0224,Tokyo,Office Supplies,Notebook,2,1340,2680
ORD-01740,2025-11-18,C0279,Tokyo,Books,Business Book,1,20753,25941
ORD-01741,2025-10-20,C0184,Osaka,Software,Security Tool,3,15367,46101
ORD-01742,2025-05-03,C0126,Fukuoka,Office Supplies,File Folder,4,18044,72176
ORD-01743,2025-05-14,C0012,Sapporo,Electronics,Monitor,2,5211,10422
ORD-01744,2025-02-22,C0055,Osaka,Electronics,Webcam,10,4520,45200
ORD-01745,2025-05-25,C0254,Nagoya,Furniture,Desk,2,3035,6070
ORD-01746,2025-04-17,C0012,Fukuoka,Software,Security Tool,8,26565,265650
ORD-01747,2025-02-07,C0215,Fukuoka,Software,Design Tool,2,7390,14780
ORD-01748,2025-06-10,C0006,Osaka,Software,Security Tool,3,10289,30867
ORD-01749,2025-12-04,C0017,Tokyo,Books,Design Book,10,28510,356375
ORD-01750,2025-06-25,C0280,Tokyo,Furniture,Office Chair,10,20160,201600
ORD-01751,2025-03-23,C0099,Sapporo,Books,Design Book,5,4484,28025
ORD-01752,2025-01-16,C0079,Osaka,Books,Business Book,9,17268,155412
ORD-01753,2025-07-06,C0071,Osaka,Electronics,Mouse,1,11232,9547
ORD-01754,2025-02-12,C0103,Tokyo,Office Supplies,File Folder,5,16280,81400
ORD-01755,2025-06-28,C0254,Fukuoka,Books,Design Book,5,15804,79020
ORD-01756,2025-09-20,C0102,Nagoya,Software,Security Tool,5,6167,30835
ORD-01757,2025-07-21,C0106,Fukuoka,Electronics,Monitor,3,26521,67628
ORD-01758,2025-08-10,C0140,Nagoya,Software,Accounting App,10,24980,212330
ORD-01759,2025-11-15,C0291,Nagoya,Electronics,Webcam,7,7044,61635
ORD-01760,2025-07-11,C0018,Sapporo,Electronics,Webcam,3,29645,75594
ORD-01761,2025-05-10,C0272,Nagoya,Books,Programming Book,5,20288,101440
ORD-01762,2025-07-23,C0166,Fukuoka,Electronics,Keyboard,3,27010,68875
ORD-01763,2025-04-06,C0191,Nagoya,Furniture,Desk,2,7551,18877
ORD-01764,2025-03-16,C0006,Nagoya,Furniture,Desk,1,10939,13673
ORD-01765,2025-04-20,C0120,Sapporo,Software,Design Tool,6,29950,224625
ORD-01766,2025-02-03,C0270,Osaka,Software,Accounting App,10,7452,74520
ORD-01767,2025-02-22,C0039,Sapporo,Books,Programming Book,10,29445,294450
ORD-01768,2025-11-27,C0164,Osaka,Software,Design Tool,7,10913,95488
ORD-01769,2025-04-11,C0141,Fukuoka,Electronics,Webcam,8,2033,20330
ORD-01770,2025-03-03,C0168,Sapporo,Electronics,Webcam,3,20207,75776
ORD-01771,2025-07-16,C0295,Tokyo,Office Supplies,Notebook,5,1084,4607
ORD-01772,2025-08-25,C0274,Sapporo,Furniture,Desk,7,1712,10186
ORD-01773,2025-01-21,C0241,Tokyo,Furniture,Bookshelf,1,2775,2775
ORD-01774,2025-08-01,C0178,Fukuoka,Furniture,Office Chair,6,25196,128499
ORD-01775,2025-02-10,C0025,Fukuoka,Books,Programming Book,8,20564,164512
ORD-01776,2025-06-02,C0192,Sapporo,Software,Accounting App,2,28125,56250
ORD-01777,2025-02-22,C0006,Osaka,Electronics,Mouse,1,27548,27548
ORD-01778,2025-02-23,C0088,Tokyo,Furniture,Bookshelf,7,7916,55412
ORD-01779,2025-04-08,C0027,Nagoya,Furniture,Bookshelf,1,23052,28815
ORD-01780,2025-01-23,C0136,Nagoya,Electronics,Keyboard,5,2958,14790
ORD-01781,2025-12-19,C0088,Osaka,Books,Programming Book,5,23393,146206
ORD-01782,2025-10-26,C0076,Sapporo,Software,Security Tool,3,10963,32889
ORD-01783,2025-07-31,C0271,Osaka,Software,Design Tool,2,17597,29914
ORD-01784,2025-10-23,C0165,Fukuoka,Software,Design Tool,8,9692,77536
ORD-01785,2025-04-26,C0043,Nagoya,Electronics,Monitor,5,23810,148812
ORD-01786,2025-10-13,C0254,Tokyo,Office Supplies,Pen Set,2,2962,5924
ORD-01787,2025-04-19,C0198,Osaka,Electronics,Mouse,8,27320,273200
ORD-01788,2025-09-07,C0271,Sapporo,Electronics,Monitor,4,27173,108692
ORD-01789,2025-06-10,C0079,Sapporo,Furniture,Bookshelf,8,21972,175776
ORD-01790,2025-02-24,C0232,Sapporo,Office Supplies,Pen Set,6,13134,78804
ORD-01791,2025-09-20,C0143,Fukuoka,Office Supplies,Copy Paper,4,2749,10996
ORD-01792,2025-03-26,C0237,Tokyo,Furniture,Bookshelf,2,5326,13315
ORD-01793,2025-02-26,C0137,Tokyo,Office Supplies,Notebook,8,6628,53024
ORD-01794,2025-09-01,C0061,Sapporo,Books,Programming Book,6,9202,55212
ORD-01795,2025-02-13,C0204,Sapporo,Furniture,Office Chair,4,5435,21740
ORD-01796,2025-08-09,C0140,Nagoya,Books,Programming Book,1,14961,12716
ORD-01797,2025-02-20,C0151,Osaka,Electronics,Webcam,7,6854,47978
ORD-01798,2025-07-26,C0253,Sapporo,Office Supplies,File Folder,9,20404,156090
ORD-01799,2025-08-10,C0113,Tokyo,Electronics,Keyboard,4,4139,14072
ORD-01800,2025-01-28,C0273,Tokyo,Electronics,Monitor,4,2657,10628
ORD-01801,2025-05-22,C0052,Osaka,Office Supplies,Copy Paper,7,13374,93618
ORD-01802,2025-12-21,C0105,Nagoya,Furniture,Office Chair,4,6104,30520
ORD-01803,2025-11-23,C0002,Tokyo,Furniture,Bookshelf,10,9936,124200
ORD-01804,2025-04-05,C0157,Osaka,Books,Design Book,10,16122,201525
ORD-01805,2025-03-29,C0096,Nagoya,Furniture,Bookshelf,2,5960,14900
ORD-01806,2025-08-22,C0172,Tokyo,Office Supplies,Notebook,8,14522,98749
ORD-01807,2025-04-01,C0005,Sapporo,Furniture,Desk,3,22756,85335
ORD-01808,2025-06-30,C0127,Fukuoka,Software,Design Tool,1,16500,16500
ORD-01809,2025-02-26,C0149,Osaka,Electronics,Keyboard,10,22783,227830
ORD-01810,2025-09-26,C0049,Tokyo,Books,Business Book,3,25903,77709
ORD-01811,2025-06-05,C0180,Sapporo,Furniture,Office Chair,8,24578,196624
ORD-01812,2025-05-12,C0007,Nagoya,Software,Accounting App,6,15532,93192
ORD-01813,2025-06-04,C0058,Nagoya,Furniture,Bookshelf,10,16371,163710
ORD-01814,2025-12-18,C0211,Osaka,Books,Design Book,1,5346,6682
ORD-01815,2025-12-04,C0126,Sapporo,Office Supplies,File Folder,8,1512,15120
ORD-01816,2025-12-23,C0046,Osaka,Software,Accounting App,4,24891,124455
ORD-01817,2025-07-13,C0231,Sapporo,Electronics,Monitor,9,29965,229232
ORD-01818,2025-03-31,C0170,Fukuoka,Furniture,Bookshelf,6,29597,221977
ORD-01819,2025-10-29,C0022,Sapporo,Software,Accounting App,5,6744,33720
ORD-01820,2025-09-24,C0233,Sapporo,Furniture,Bookshelf,2,14703,29406
ORD-01821,2025-06-27,C0076,Fukuoka,Furniture,Desk,1,16848,16848
ORD-01822,2025-12-15,C0084,Nagoya,Office Supplies,File Folder,10,18789,234862
ORD-01823,2025-09-07,C0233,Tokyo,Furniture,Desk,5,1010,5050
ORD-01824,2025-04-22,C0251,Nagoya,Furniture,Bookshelf,2,2243,5607
ORD-01825,2025-01-03,C0129,Osaka,Software,Accounting App,1,2135,2135
ORD-01826,2025-06-29,C0045,Nagoya,Furniture,Bookshelf,9,5580,50220
ORD-01827,2025-03-15,C0149,Osaka,Office Supplies,Copy Paper,10,3144,39300
ORD-01828,2025-01-17,C0198,Fukuoka,Software,Accounting App,4,27098,108392
ORD-01829,2025-07-24,C0160,Osaka,Electronics,Monitor,5,20063,85267
ORD-01830,2025-10-16,C0297,Osaka,Software,Design Tool,6,26857,161142
ORD-01831,2025-12-16,C0284,Osaka,Office Supplies,File Folder,3,14141,53028
ORD-01832,2025-06-04,C0237,Sapporo,Furniture,Desk,5,19068,95340
ORD-01833,2025-04-04,C0270,Fukuoka,Software,Accounting App,2,5041,12602
ORD-01834,2025-12-22,C0182,Fukuoka,Furniture,Bookshelf,6,15847,118852
ORD-01835,2025-08-27,C0287,Tokyo,Software,Accounting App,8,1406,9560
ORD-01836,2025-08-04,C0125,Sapporo,Electronics,Mouse,10,10408,88468
ORD-01837,2025-09-20,C0290,Nagoya,Furniture,Desk,10,18301,183010
ORD-01838,2025-01-28,C0004,Fukuoka,Software,Security Tool,7,22457,157199
ORD-01839,2025-09-23,C0139,Tokyo,Software,Security Tool,2,2292,4584
ORD-01840,2025-06-20,C0247,Nagoya,Books,Business Book,5,19028,95140
ORD-01841,2025-02-01,C0074,Sapporo,Electronics,Keyboard,4,17416,69664
ORD-01842,2025-09-11,C0160,Tokyo,Office Supplies,Pen Set,3,10359,31077
ORD-01843,2025-09-06,C0035,Tokyo,Books,Design Book,4,4258,17032
ORD-01844,2025-03-20,C0127,Osaka,Books,Business Book,9,3674,41332
ORD-01845,2025-02-23,C0201,Tokyo,Software,Security Tool,9,15042,135378
ORD-01846,2025-03-04,C0121,Sapporo,Furniture,Office Chair,8,6530,65300
ORD-01847,2025-05-14,C0064,Fukuoka,Books,Design Book,8,28657,229256
ORD-01848,2025-03-16,C0124,Osaka,Electronics,Mouse,3,27322,102457
ORD-01849,2025-09-19,C0149,Nagoya,Books,Business Book,8,16243,129944
ORD-01850,2025-12-08,C0141,Fukuoka,Electronics,Webcam,6,22379,167842
ORD-01851,2025-07-17,C0218,Osaka,Electronics,Webcam,7,27156,161578
ORD-01852,2025-01-15,C0200,Tokyo,Furniture,Office Chair,2,18988,37976
ORD-01853,2025-10-25,C0022,Nagoya,Furniture,Desk,10,15064,150640
ORD-01854,2025-03-13,C0005,Osaka,Software,Design Tool,8,9573,95730
ORD-01855,2025-07-03,C0269,Fukuoka,Books,Design Book,4,11930,40562
ORD-01856,2025-09-20,C0289,Nagoya,Electronics,Mouse,3,12029,36087
ORD-01857,2025-08-24,C0035,Fukuoka,Office Supplies,File Folder,5,13408,56984
ORD-01858,2025-07-12,C0260,Sapporo,Software,Design Tool,3,19375,49406
ORD-01859,2025-05-13,C0179,Sapporo,Office Supplies,File Folder,10,19529,195290
ORD-01860,2025-11-13,C0082,Osaka,Software,Security Tool,1,1467,1833
ORD-01861,2025-02-19,C0119,Osaka,Electronics,Webcam,8,11105,88840
ORD-01862,2025-02-23,C0032,Sapporo,Office Supplies,Copy Paper,7,2609,18263
ORD-01863,2025-05-09,C0192,Sapporo,Electronics,Keyboard,2,14968,29936
ORD-01864,2025-11-20,C0231,Fukuoka,Electronics,Mouse,6,4027,30202
ORD-01865,2025-03-10,C0130,Fukuoka,Books,Design Book,4,6913,34565
ORD-01866,2025-08-13,C0083,Fukuoka,Furniture,Desk,4,24818,84381
ORD-01867,2025-09-28,C0050,Osaka,Office Supplies,Notebook,10,1294,12940
ORD-01868,2025-01-18,C0209,Sapporo,Office Supplies,Notebook,6,25875,155250
ORD-01869,2025-10-07,C0271,Fukuoka,Electronics,Monitor,3,22859,68577
ORD-01870,2025-04-08,C0183,Sapporo,Office Supplies,Copy Paper,9,12037,135416
ORD-01871,2025-10-14,C0193,Tokyo,Office Supplies,Notebook,8,14508,116064
ORD-01872,2025-10-19,C0052,Tokyo,Electronics,Mouse,9,10272,92448
ORD-01873,2025-09-13,C0170,Tokyo,Office Supplies,Notebook,10,18212,182120
ORD-01874,2025-04-25,C0184,Tokyo,Furniture,Office Chair,7,23544,206010
ORD-01875,2025-03-22,C0124,Sapporo,Furniture,Desk,9,19353,217721
ORD-01876,2025-11-09,C0030,Sapporo,Books,Programming Book,7,20771,181746
ORD-01877,2025-12-24,C0016,Tokyo,Electronics,Webcam,5,21905,136906
ORD-01878,2025-06-23,C0031,Osaka,Software,Accounting App,4,11462,45848
ORD-01879,2025-04-15,C0032,Osaka,Books,Design Book,6,25316,189870
ORD-01880,2025-09-10,C0214,Sapporo,Electronics,Keyboard,6,2818,16908
ORD-01881,2025-11-10,C0022,Tokyo,Electronics,Webcam,3,9364,35115
ORD-01882,2025-01-19,C0180,Fukuoka,Software,Design Tool,4,21810,87240
ORD-01883,2025-09-02,C0014,Osaka,Furniture,Desk,1,2313,2313
ORD-01884,2025-10-01,C0247,Tokyo,Books,Programming Book,1,18604,18604
ORD-01885,2025-07-18,C0219,Sapporo,Software,Design Tool,3,14581,37181
ORD-01886,2025-03-12,C0189,Nagoya,Electronics,Webcam,2,29897,74742
ORD-01887,2025-04-10,C0119,Tokyo,Furniture,Office Chair,1,8304,10380
ORD-01888,2025-10-29,C0275,Sapporo,Electronics,Mouse,7,24993,174951
ORD-01889,2025-01-24,C0030,Osaka,Electronics,Mouse,1,3010,3010
ORD-01890,2025-08-13,C0180,Sapporo,Office Supplies,File Folder,1,10793,9174
ORD-01891,2025-12-02,C0204,Fukuoka,Office Supplies,File Folder,3,20361,76353
ORD-01892,2025-12-03,C0279,Osaka,Electronics,Keyboard,2,8698,21745
ORD-01893,2025-09-11,C0155,Nagoya,Furniture,Desk,8,23867,190936
ORD-01894,2025-10-10,C0137,Nagoya,Furniture,Bookshelf,4,17763,71052
ORD-01895,2025-12-24,C0178,Fukuoka,Books,Design Book,2,2269,5672
ORD-01896,2025-12-28,C0105,Osaka,Books,Programming Book,5,3070,19187
ORD-01897,2025-09-24,C0063,Nagoya,Office Supplies,File Folder,9,7406,66654
ORD-01898,2025-03-14,C0233,Tokyo,Electronics,Mouse,8,21796,217960
ORD-01899,2025-01-11,C0197,Nagoya,Software,Security Tool,5,9608,48040
ORD-01900,2025-02-13,C0254,Tokyo,Electronics,Monitor,10,13080,130800
ORD-01901,2025-07-15,C0106,Fukuoka,Software,Accounting App,1,7854,6675
ORD-01902,2025-04-05,C0157,Tokyo,Software,Design Tool,1,22140,27675
ORD-01903,2025-10-05,C0173,Nagoya,Furniture,Desk,10,25222,252220
ORD-01904,2025-10-30,C0223,Fukuoka,Office Supplies,Notebook,6,24282,145692
ORD-01905,2025-01-30,C0274,Fukuoka,Electronics,Webcam,5,28631,143155
ORD-01906,2025-08-06,C0266,Nagoya,Books,Design Book,10,25698,218433
ORD-01907,2025-03-25,C0008,Nagoya,Software,Accounting App,4,4821,24105
ORD-01908,2025-12-16,C0278,Nagoya,Furniture,Desk,4,25775,128875
ORD-01909,2025-06-22,C0141,Nagoya,Books,Programming Book,1,20670,20670
ORD-01910,2025-05-18,C0064,Nagoya,Furniture,Bookshelf,10,904,9040
ORD-01911,2025-10-19,C0237,Tokyo,Furniture,Office Chair,3,15042,45126
ORD-01912,2025-08-14,C0246,Sapporo,Electronics,Webcam,1,12254,10415
ORD-01913,2025-04-22,C0142,Sapporo,Software,Security Tool,10,3106,38825
ORD-01914,2025-10-10,C0133,Nagoya,Furniture,Desk,8,6391,51128
ORD-01915,2025-05-13,C0090,Osaka,Software,Security Tool,4,21154,84616
ORD-01916,2025-11-13,C0020,Osaka,Electronics,Mouse,2,21949,54872
ORD-01917,2025-12-17,C0022,Sapporo,Books,Programming Book,10,10898,136225
ORD-01918,2025-04-27,C0181,Sapporo,Electronics,Monitor,5,1028,6425
ORD-01919,2025-01-23,C0040,Sapporo,Books,Business Book,6,4077,24462
ORD-01920,2025-08-16,C0167,Sapporo,Electronics,Keyboard,4,7186,24432
ORD-01921,2025-07-10,C0145,Osaka,Software,Security Tool,7,29199,173734
ORD-01922,2025-01-13,C0209,Nagoya,Furniture,Bookshelf,6,11476,68856
ORD-01923,2025-08-29,C0189,Tokyo,Furniture,Bookshelf,1,5753,4890
ORD-01924,2025-05-29,C0109,Nagoya,Office Supplies,Notebook,2,20456,40912
ORD-01925,2025-09-19,C0194,Sapporo,Books,Design Book,6,7540,45240
ORD-01926,2025-01-17,C0115,Sapporo,Office Supplies,Copy Paper,2,3033,6066
ORD-01927,2025-09-15,C0215,Sapporo,Books,Design Book,9,24550,220950
ORD-01928,2025-03-04,C0269,Sapporo,Books,Business Book,10,15977,199712
ORD-01929,2025-08-14,C0295,Nagoya,Furniture,Office Chair,4,27894,94839
ORD-01930,2025-05-05,C0234,Nagoya,Furniture,Desk,6,8065,48390
ORD-01931,2025-03-01,C0041,Nagoya,Office Supplies,Copy Paper,7,12358,108132
ORD-01932,2025-10-14,C0248,Sapporo,Books,Business Book,6,21908,131448
ORD-01933,2025-04-28,C0065,Sapporo,Software,Accounting App,4,19156,95780
ORD-01934,2025-05-06,C0071,Sapporo,Software,Design Tool,10,22320,223200
ORD-01935,2025-05-14,C0042,Fukuoka,Furniture,Office Chair,6,4365,26190
ORD-01936,2025-08-04,C0102,Osaka,Books,Business Book,10,16693,141890
ORD-01937,2025-08-21,C0135,Sapporo,Electronics,Mouse,2,14217,24168
ORD-01938,2025-12-31,C0018,Fukuoka,Software,Design Tool,2,4641,11602
ORD-01939,2025-01-13,C0272,Fukuoka,Office Supplies,Notebook,3,17372,52116
ORD-01940,2025-08-05,C0286,Osaka,Furniture,Desk,7,23336,138849
ORD-01941,2025-12-31,C0173,Sapporo,Furniture,Desk,6,29906,224295
ORD-01942,2025-11-08,C0182,Fukuoka,Books,Business Book,1,2916,3645
ORD-01943,2025-07-29,C0245,Osaka,Software,Design Tool,7,9979,59375
ORD-01944,2025-04-04,C0004,Sapporo,Books,Design Book,2,5489,13722
ORD-01945,2025-10-31,C0165,Fukuoka,Furniture,Bookshelf,8,12931,103448
ORD-01946,2025-04-01,C0050,Osaka,Books,Design Book,10,9652,120650
ORD-01947,2025-06-02,C0266,Sapporo,Software,Accounting App,1,18985,18985
ORD-01948,2025-10-24,C0197,Nagoya,Books,Programming Book,5,11077,55385
ORD-01949,2025-04-02,C0266,Nagoya,Office Supplies,Notebook,4,14607,73035
ORD-01950,2025-10-22,C0146,Osaka,Books,Programming Book,2,11881,23762
ORD-01951,2025-03-02,C0115,Osaka,Furniture,Office Chair,8,14882,148820
ORD-01952,2025-05-28,C0143,Osaka,Furniture,Bookshelf,2,8091,16182
ORD-01953,2025-02-19,C0021,Sapporo,Office Supplies,Pen Set,1,20108,20108
ORD-01954,2025-10-03,C0014,Nagoya,Office Supplies,Notebook,8,27779,222232
ORD-01955,2025-04-15,C0228,Sapporo,Furniture,Bookshelf,7,24489,214278
ORD-01956,2025-03-06,C0062,Fukuoka,Software,Accounting App,2,23970,59925
ORD-01957,2025-08-10,C0071,Nagoya,Software,Accounting App,2,28828,49007
ORD-01958,2025-12-09,C0114,Tokyo,Electronics,Monitor,2,24888,62220
ORD-01959,2025-06-17,C0263,Tokyo,Office Supplies,File Folder,5,15359,76795
ORD-01960,2025-12-28,C0267,Nagoya,Furniture,Desk,7,3791,33171
ORD-01961,2025-04-08,C0005,Osaka,Books,Design Book,1,21291,26613
ORD-01962,2025-03-12,C0101,Nagoya,Books,Programming Book,4,22564,112820
ORD-01963,2025-08-29,C0255,Nagoya,Office Supplies,Copy Paper,3,24537,62569
ORD-01964,2025-03-09,C0110,Tokyo,Office Supplies,Notebook,9,28587,321603
ORD-01965,2025-08-11,C0107,Osaka,Electronics,Webcam,9,20528,157039
ORD-01966,2025-01-20,C0195,Sapporo,Software,Design Tool,5,20599,102995
ORD-01967,2025-05-01,C0093,Nagoya,Furniture,Office Chair,9,22026,198234
ORD-01968,2025-04-29,C0201,Sapporo,Furniture,Bookshelf,8,16563,165630
ORD-01969,2025-07-02,C0113,Tokyo,Books,Programming Book,5,3663,15567
ORD-01970,2025-05-28,C0218,Tokyo,Software,Accounting App,6,8606,51636
ORD-01971,2025-04-01,C0204,Osaka,Software,Accounting App,2,11889,29722
ORD-01972,2025-09-05,C0121,Tokyo,Software,Design Tool,7,23018,161126
ORD-01973,2025-05-29,C0210,Tokyo,Furniture,Bookshelf,4,29657,118628
ORD-01974,2025-10-15,C0201,Fukuoka,Furniture,Office Chair,6,13975,83850
ORD-01975,2025-08-06,C0249,Osaka,Software,Accounting App,1,9292,7898
ORD-01976,2025-06-23,C0114,Sapporo,Electronics,Monitor,8,13928,111424
ORD-01977,2025-03-27,C0169,Osaka,Books,Business Book,2,20596,51490
ORD-01978,2025-11-06,C0195,Tokyo,Books,Business Book,1,26793,33491
ORD-01979,2025-12-27,C0026,Sapporo,Furniture,Office Chair,9,2579,29013
ORD-01980,2025-04-18,C0275,Fukuoka,Furniture,Bookshelf,4,5644,28220
ORD-01981,2025-04-28,C0212,Osaka,Furniture,Desk,6,11362,85215
ORD-01982,2025-10-11,C0011,Sapporo,Office Supplies,Notebook,1,28204,28204
ORD-01983,2025-02-22,C0081,Nagoya,Books,Programming Book,8,1885,15080
ORD-01984,2025-06-04,C0140,Tokyo,Electronics,Mouse,4,1606,6424
ORD-01985,2025-07-13,C0044,Tokyo,Software,Security Tool,5,28745,122166
